"id" "Label" "mouseID" "treatmentID" "Exercise" "Weight" "metabolite" "area"
"160711-62" "plasmaD7" "15-02-M18" "EX_AL" "EX" "AL" "Cystathionine" 0.85625601017138
"160711-63" "plasmaD7" "15-02-M25" "EX_ER" "EX" "ER" "Cystathionine" 0.138939294264828
"160711-64" "plasmaD35" "15-02-M2" "SED_AL" "SED" "AL" "Cystathionine" 0.6035800730406
"160711-65" "plasmaD7" "15-02-M16" "EX_AL" "EX" "AL" "Cystathionine" -0.155186281599242
"160711-66" "plasmaD35" "15-02-M16" "EX_AL" "EX" "AL" "Cystathionine" 1.13128448459075
"160711-67" "plasmaD21" "15-02-M10" "SED_ER" "SED" "ER" "Cystathionine" 0.681462897717109
"160711-68" "plasmaD21" "15-02-M6" "SED_AL" "SED" "AL" "Cystathionine" 1.90709100972923
"160711-69" "plasmaD35" "15-02-M12" "SED_ER" "SED" "ER" "Cystathionine" 1.29234575067348
"160711-70" "plasmaD35" "15-02-M18" "EX_AL" "EX" "AL" "Cystathionine" 0.504951031224942
"160711-71" "plasmaD7" "15-02-M10" "SED_ER" "SED" "ER" "Cystathionine" 0.753517102886717
"160711-72" "plasmaD21" "15-02-M5" "SED_AL" "SED" "AL" "Cystathionine" 0.138939294264828
"160711-73" "plasmaD21" "15-02-M7" "SED_ER" "SED" "ER" "Cystathionine" 1.29234575067348
"160711-74" "plasmaD21" "15-02-M21" "EX_ER" "EX" "ER" "Cystathionine" 0.247368415141069
"160711-75" "plasmaD35" "15-02-M1" "SED_AL" "SED" "AL" "Cystathionine" 1.0717628479281
"160711-76" "plasmaD7" "15-02-M19" "EX_AL" "EX" "AL" "Cystathionine" 0.42596228144012
"160711-77" "tumor" "15-02-M11" "SED_ER" "SED" "ER" "Cystathionine" -1.15878673689794
"160711-78" "plasmaD7" "15-02-M12" "SED_ER" "SED" "ER" "Cystathionine" 0.42596228144012
"160711-79" "tumor" "15-02-M20" "EX_AL" "EX" "AL" "Cystathionine" -1.74732777107495
"160711-80" "tumor" "15-02-M4" "SED_AL" "SED" "AL" "Cystathionine" -2.91740868281059
"160711-81" "tumor" "15-02-M22" "EX_ER" "EX" "ER" "Cystathionine" -0.982656067891236
"160711-82" "tumor" "15-02-M5" "SED_AL" "SED" "AL" "Cystathionine" -3.9870592264194
"160711-83" "tumor" "15-02-M13" "SED_ER" "SED" "ER" "Cystathionine" -1.50655473184733
"160711-84" "plasmaD21" "15-02-M15" "EX_AL" "EX" "AL" "Cystathionine" 1.53080465595721
"160711-85" "plasmaD35" "15-02-M19" "EX_AL" "EX" "AL" "Cystathionine" -0.0762094847128083
"160711-86" "plasmaD21" "15-02-M24" "EX_ER" "EX" "ER" "Cystathionine" 0.247368415141069
"160711-87" "plasmaD35" "15-02-M23" "EX_ER" "EX" "ER" "Cystathionine" 1.29234575067348
"160711-88" "tumor" "15-02-M19" "EX_AL" "EX" "AL" "Cystathionine" -1.92012004220509
"160711-89" "plasmaD7" "15-02-M21" "EX_ER" "EX" "ER" "Cystathionine" 0.42596228144012
"160711-90" "tumor" "15-02-M1" "SED_AL" "SED" "AL" "Cystathionine" -1.80527042498852
"160711-91" "plasmaD7" "15-02-M20" "EX_AL" "EX" "AL" "Cystathionine" -1.86645538189905
"160711-92" "plasmaD35" "15-02-M13" "SED_ER" "SED" "ER" "Cystathionine" -0.920470830094464
"160711-93" "plasmaD7" "15-02-M6" "SED_AL" "SED" "AL" "Cystathionine" 0.138939294264828
"160711-94" "plasmaD21" "15-02-M1" "SED_AL" "SED" "AL" "Cystathionine" 0.332991982678395
"160711-95" "plasmaD21" "15-02-M2" "SED_AL" "SED" "AL" "Cystathionine" -0.155186281599242
"160711-96" "plasmaD21" "15-02-M23" "EX_ER" "EX" "ER" "Cystathionine" -1.68374025163635
"160711-10" "plasmaD35" "15-02-M22" "EX_ER" "EX" "ER" "Deoxyuridine" 0.982725666666167
"160711-101" "tumor" "15-02-M18" "EX_AL" "EX" "AL" "Deoxyuridine" 0.188737639430797
"160711-102" "plasmaD7" "15-02-M1" "SED_AL" "SED" "AL" "Deoxyuridine" -0.385446854598909
"160711-11" "plasmaD35" "15-02-M10" "SED_ER" "SED" "ER" "Deoxyuridine" 1.54211598333695
"160711-12" "plasmaD35" "15-02-M11" "SED_ER" "SED" "ER" "Deoxyuridine" 0.896534252750891
"160711-13" "plasmaD35" "15-02-M20" "EX_AL" "EX" "AL" "Deoxyuridine" 0.684366919554678
"160711-14" "plasmaD35" "15-02-M3" "SED_AL" "SED" "AL" "Deoxyuridine" 1.16658494529055
"160711-15" "plasmaD7" "15-02-M2" "SED_AL" "SED" "AL" "Deoxyuridine" 0.279869264197785
"160711-16" "plasmaD35" "15-02-M24" "EX_ER" "EX" "ER" "Deoxyuridine" 0.512033045607174
"160711-17" "tumor" "15-02-M16" "EX_AL" "EX" "AL" "Deoxyuridine" -1.06302624014756
"160711-18" "plasmaD7" "15-02-M26" "EX_ER" "EX" "ER" "Deoxyuridine" 0.512033045607174
"160711-19" "plasmaD21" "15-02-M12" "SED_ER" "SED" "ER" "Deoxyuridine" 0.815353690921501
"160711-20" "tumor" "15-02-M23" "EX_ER" "EX" "ER" "Deoxyuridine" -0.306057710243969
"160711-21" "plasmaD35" "15-02-M21" "EX_ER" "EX" "ER" "Deoxyuridine" 1.35165724416342
"160711-22" "plasmaD35" "15-02-M27" "EX_ER" "EX" "ER" "Deoxyuridine" 0.434736745613345
"160711-23" "plasmaD21" "15-02-M18" "EX_AL" "EX" "AL" "Deoxyuridine" 1.07427214613448
"160711-24" "plasmaD7" "15-02-M24" "EX_ER" "EX" "ER" "Deoxyuridine" 0.512033045607174
"160711-25" "plasmaD7" "15-02-M15" "EX_AL" "EX" "AL" "Deoxyuridine" 1.07427214613448
"160711-26" "tumor" "15-02-M26" "EX_ER" "EX" "ER" "Deoxyuridine" -2.03744923868598
"160711-27" "plasmaD35" "15-02-M26" "EX_ER" "EX" "ER" "Deoxyuridine" 0.434736745613345
"160711-28" "plasmaD35" "15-02-M5" "SED_AL" "SED" "AL" "Deoxyuridine" 1.4488714733102
"160711-29" "plasmaD7" "15-02-M22" "EX_ER" "EX" "ER" "Deoxyuridine" -0.97743131401429
"160711-32" "tumor" "15-02-M10" "SED_ER" "SED" "ER" "Deoxyuridine" -1.25823207423414
"160711-33" "tumor" "15-02-M8" "SED_ER" "SED" "ER" "Deoxyuridine" -2.42271609405837
"160711-34" "tumor" "15-02-M2" "SED_AL" "SED" "AL" "Deoxyuridine" -2.11552870562042
"160711-35" "plasmaD21" "15-02-M11" "SED_ER" "SED" "ER" "Deoxyuridine" 0.684366919554678
"160711-36" "tumor" "15-02-M12" "SED_ER" "SED" "ER" "Deoxyuridine" -1.96145558712784
"160711-37" "plasmaD21" "15-02-M13" "SED_ER" "SED" "ER" "Deoxyuridine" 0.512033045607174
"160711-38" "plasmaD35" "15-02-M15" "EX_AL" "EX" "AL" "Deoxyuridine" 0.434736745613345
"160711-39" "plasmaD21" "15-02-M4" "SED_AL" "SED" "AL" "Deoxyuridine" 0.684366919554678
"160711-40" "plasmaD7" "15-02-M4" "SED_AL" "SED" "AL" "Deoxyuridine" 0.896534252750891
"160711-41" "plasmaD35" "15-02-M7" "SED_ER" "SED" "ER" "Deoxyuridine" 0.512033045607174
"160711-42" "plasmaD35" "15-02-M25" "EX_ER" "EX" "ER" "Deoxyuridine" 0.684366919554678
"160711-43" "plasmaD21" "15-02-M25" "EX_ER" "EX" "ER" "Deoxyuridine" 0.369560762226813
"160711-44" "plasmaD7" "15-02-M5" "SED_AL" "SED" "AL" "Deoxyuridine" 0.896534252750891
"160711-45" "tumor" "15-02-M24" "EX_ER" "EX" "ER" "Deoxyuridine" 0.434736745613345
"160711-46" "tumor" "15-02-M7" "SED_ER" "SED" "ER" "Deoxyuridine" -1.36040846406272
"160711-47" "plasmaD35" "15-02-M8" "SED_ER" "SED" "ER" "Deoxyuridine" 0.815353690921501
"160711-48" "tumor" "15-02-M6" "SED_AL" "SED" "AL" "Deoxyuridine" -0.225919753155579
"160711-49" "plasmaD21" "15-02-M16" "EX_AL" "EX" "AL" "Deoxyuridine" 1.07427214613448
"160711-50" "tumor" "15-02-M21" "EX_ER" "EX" "ER" "Deoxyuridine" -2.03744923868598
"160711-51" "plasmaD7" "15-02-M7" "SED_ER" "SED" "ER" "Deoxyuridine" -0.0439861627832985
"160711-52" "plasmaD21" "15-02-M26" "EX_ER" "EX" "ER" "Deoxyuridine" 0.605618179080817
"160711-53" "plasmaD7" "15-02-M27" "EX_ER" "EX" "ER" "Deoxyuridine" -0.785329864031315
"160711-54" "plasmaD7" "15-02-M23" "EX_ER" "EX" "ER" "Deoxyuridine" 0.512033045607174
"160711-55" "tumor" "15-02-M3" "SED_AL" "SED" "AL" "Deoxyuridine" -1.57367660886501
"160711-56" "plasmaD35" "15-02-M4" "SED_AL" "SED" "AL" "Deoxyuridine" 1.54211598333695
"160711-57" "plasmaD7" "15-02-M8" "SED_ER" "SED" "ER" "Deoxyuridine" -0.0439861627832985
"160711-58" "plasmaD21" "15-02-M3" "SED_AL" "SED" "AL" "Deoxyuridine" 1.23152352771184
"160711-59" "plasmaD35" "15-02-M6" "SED_AL" "SED" "AL" "Deoxyuridine" 1.23152352771184
"160711-62" "plasmaD7" "15-02-M18" "EX_AL" "EX" "AL" "Deoxyuridine" 0.815353690921501
"160711-63" "plasmaD7" "15-02-M25" "EX_ER" "EX" "ER" "Deoxyuridine" 0.512033045607174
"160711-64" "plasmaD35" "15-02-M2" "SED_AL" "SED" "AL" "Deoxyuridine" 1.23152352771184
"160711-65" "plasmaD7" "15-02-M16" "EX_AL" "EX" "AL" "Deoxyuridine" 0.684366919554678
"160711-66" "plasmaD35" "15-02-M16" "EX_AL" "EX" "AL" "Deoxyuridine" 1.54211598333695
"160711-67" "plasmaD21" "15-02-M10" "SED_ER" "SED" "ER" "Deoxyuridine" -0.130670040150927
"160711-68" "plasmaD21" "15-02-M6" "SED_AL" "SED" "AL" "Deoxyuridine" 0.742283226436401
"160711-69" "plasmaD35" "15-02-M12" "SED_ER" "SED" "ER" "Deoxyuridine" 0.815353690921501
"160711-70" "plasmaD35" "15-02-M18" "EX_AL" "EX" "AL" "Deoxyuridine" 1.4488714733102
"160711-71" "plasmaD7" "15-02-M10" "SED_ER" "SED" "ER" "Deoxyuridine" -0.0439861627832985
"160711-72" "plasmaD21" "15-02-M5" "SED_AL" "SED" "AL" "Deoxyuridine" 0.512033045607174
"160711-73" "plasmaD21" "15-02-M7" "SED_ER" "SED" "ER" "Deoxyuridine" 0.684366919554678
"160711-74" "plasmaD21" "15-02-M21" "EX_ER" "EX" "ER" "Deoxyuridine" -0.385446854598909
"160711-75" "plasmaD35" "15-02-M1" "SED_AL" "SED" "AL" "Deoxyuridine" 0.982725666666167
"160711-76" "plasmaD7" "15-02-M19" "EX_AL" "EX" "AL" "Deoxyuridine" 0.742283226436401
"160711-77" "tumor" "15-02-M11" "SED_ER" "SED" "ER" "Deoxyuridine" -0.548483140307333
"160711-78" "plasmaD7" "15-02-M12" "SED_ER" "SED" "ER" "Deoxyuridine" 0.512033045607174
"160711-79" "tumor" "15-02-M20" "EX_AL" "EX" "AL" "Deoxyuridine" -0.785329864031315
"160711-80" "tumor" "15-02-M4" "SED_AL" "SED" "AL" "Deoxyuridine" 0.279869264197785
"160711-81" "tumor" "15-02-M22" "EX_ER" "EX" "ER" "Deoxyuridine" -2.20721153658276
"160711-82" "tumor" "15-02-M5" "SED_AL" "SED" "AL" "Deoxyuridine" -1.06302624014756
"160711-83" "tumor" "15-02-M13" "SED_ER" "SED" "ER" "Deoxyuridine" -0.680155635837155
"160711-84" "plasmaD21" "15-02-M15" "EX_AL" "EX" "AL" "Deoxyuridine" -1.89692704366316
"160711-85" "plasmaD35" "15-02-M19" "EX_AL" "EX" "AL" "Deoxyuridine" 1.16658494529055
"160711-86" "plasmaD21" "15-02-M24" "EX_ER" "EX" "ER" "Deoxyuridine" 0.369560762226813
"160711-87" "plasmaD35" "15-02-M23" "EX_ER" "EX" "ER" "Deoxyuridine" 0.188737639430797
"160711-88" "tumor" "15-02-M19" "EX_AL" "EX" "AL" "Deoxyuridine" -3.83662781205005
"160711-89" "plasmaD7" "15-02-M21" "EX_ER" "EX" "ER" "Deoxyuridine" -2.73799148465455
"160711-90" "tumor" "15-02-M1" "SED_AL" "SED" "AL" "Deoxyuridine" -1.96145558712784
"160711-91" "plasmaD7" "15-02-M20" "EX_AL" "EX" "AL" "Deoxyuridine" -0.0439861627832985
"160711-92" "plasmaD35" "15-02-M13" "SED_ER" "SED" "ER" "Deoxyuridine" -0.785329864031315
"160711-93" "plasmaD7" "15-02-M6" "SED_AL" "SED" "AL" "Deoxyuridine" -2.99990587366077
"160711-94" "plasmaD21" "15-02-M1" "SED_AL" "SED" "AL" "Deoxyuridine" 0.0337884183137297
"160711-95" "plasmaD21" "15-02-M2" "SED_AL" "SED" "AL" "Deoxyuridine" 0.369560762226813
"160711-96" "plasmaD21" "15-02-M23" "EX_ER" "EX" "ER" "Deoxyuridine" -1.96145558712784
"160711-10" "plasmaD35" "15-02-M22" "EX_ER" "EX" "ER" "Ribulose.5.phosphate" -0.0450908447585507
"160711-101" "tumor" "15-02-M18" "EX_AL" "EX" "AL" "Ribulose.5.phosphate" 2.51452453928647
"160711-102" "plasmaD7" "15-02-M1" "SED_AL" "SED" "AL" "Ribulose.5.phosphate" 0.904796693311615
"160711-11" "plasmaD35" "15-02-M10" "SED_ER" "SED" "ER" "Ribulose.5.phosphate" -2.01140462881103
"160711-12" "plasmaD35" "15-02-M11" "SED_ER" "SED" "ER" "Ribulose.5.phosphate" -0.59219642473901
"160711-13" "plasmaD35" "15-02-M20" "EX_AL" "EX" "AL" "Ribulose.5.phosphate" 0.734293437705944
"160711-14" "plasmaD35" "15-02-M3" "SED_AL" "SED" "AL" "Ribulose.5.phosphate" -1.16984830591696
"160711-15" "plasmaD7" "15-02-M2" "SED_AL" "SED" "AL" "Ribulose.5.phosphate" 0.124055877478738
"160711-16" "plasmaD35" "15-02-M24" "EX_ER" "EX" "ER" "Ribulose.5.phosphate" 0.641989746181691
"160711-17" "tumor" "15-02-M16" "EX_AL" "EX" "AL" "Ribulose.5.phosphate" 0.734293437705944
"160711-18" "plasmaD7" "15-02-M26" "EX_ER" "EX" "ER" "Ribulose.5.phosphate" -0.59219642473901
"160711-19" "plasmaD21" "15-02-M12" "SED_ER" "SED" "ER" "Ribulose.5.phosphate" 0.0473258283326062
"160711-20" "tumor" "15-02-M23" "EX_ER" "EX" "ER" "Ribulose.5.phosphate" 1.33216669363511
"160711-21" "plasmaD35" "15-02-M21" "EX_ER" "EX" "ER" "Ribulose.5.phosphate" -0.59219642473901
"160711-22" "plasmaD35" "15-02-M27" "EX_ER" "EX" "ER" "Ribulose.5.phosphate" -0.928213074979853
"160711-23" "plasmaD21" "15-02-M18" "EX_AL" "EX" "AL" "Ribulose.5.phosphate" -2.40428469907892
"160711-24" "plasmaD7" "15-02-M24" "EX_ER" "EX" "ER" "Ribulose.5.phosphate" -0.134882787048923
"160711-25" "plasmaD7" "15-02-M15" "EX_AL" "EX" "AL" "Ribulose.5.phosphate" -0.762614582127846
"160711-26" "tumor" "15-02-M26" "EX_ER" "EX" "ER" "Ribulose.5.phosphate" 1.73326452986362
"160711-27" "plasmaD35" "15-02-M26" "EX_ER" "EX" "ER" "Ribulose.5.phosphate" 1.22232202344509
"160711-28" "plasmaD35" "15-02-M5" "SED_AL" "SED" "AL" "Ribulose.5.phosphate" -0.59219642473901
"160711-29" "plasmaD7" "15-02-M22" "EX_ER" "EX" "ER" "Ribulose.5.phosphate" 1.73326452986362
"160711-32" "tumor" "15-02-M10" "SED_ER" "SED" "ER" "Ribulose.5.phosphate" 1.90652000398613
"160711-33" "tumor" "15-02-M8" "SED_ER" "SED" "ER" "Ribulose.5.phosphate" 2.32986170965301
"160711-34" "tumor" "15-02-M2" "SED_AL" "SED" "AL" "Ribulose.5.phosphate" 2.32986170965301
"160711-35" "plasmaD21" "15-02-M11" "SED_ER" "SED" "ER" "Ribulose.5.phosphate" -1.30786862356645
"160711-36" "tumor" "15-02-M12" "SED_ER" "SED" "ER" "Ribulose.5.phosphate" 1.22232202344509
"160711-37" "plasmaD21" "15-02-M13" "SED_ER" "SED" "ER" "Ribulose.5.phosphate" -1.30786862356645
"160711-38" "plasmaD35" "15-02-M15" "EX_AL" "EX" "AL" "Ribulose.5.phosphate" 0.904796693311615
"160711-39" "plasmaD21" "15-02-M4" "SED_AL" "SED" "AL" "Ribulose.5.phosphate" -1.30786862356645
"160711-40" "plasmaD7" "15-02-M4" "SED_AL" "SED" "AL" "Ribulose.5.phosphate" -1.24248683026501
"160711-41" "plasmaD35" "15-02-M7" "SED_ER" "SED" "ER" "Ribulose.5.phosphate" -0.403505836169958
"160711-42" "plasmaD35" "15-02-M25" "EX_ER" "EX" "ER" "Ribulose.5.phosphate" -0.762614582127846
"160711-43" "plasmaD21" "15-02-M25" "EX_ER" "EX" "ER" "Ribulose.5.phosphate" -0.306660379162207
"160711-44" "plasmaD7" "15-02-M5" "SED_AL" "SED" "AL" "Ribulose.5.phosphate" -1.01081247264387
"160711-45" "tumor" "15-02-M24" "EX_ER" "EX" "ER" "Ribulose.5.phosphate" 1.73326452986362
"160711-46" "tumor" "15-02-M7" "SED_ER" "SED" "ER" "Ribulose.5.phosphate" 2.25732907313424
"160711-47" "plasmaD35" "15-02-M8" "SED_ER" "SED" "ER" "Ribulose.5.phosphate" -1.01081247264387
"160711-48" "tumor" "15-02-M6" "SED_AL" "SED" "AL" "Ribulose.5.phosphate" 0.904796693311615
"160711-49" "plasmaD21" "15-02-M16" "EX_AL" "EX" "AL" "Ribulose.5.phosphate" -1.16984830591696
"160711-50" "tumor" "15-02-M21" "EX_ER" "EX" "ER" "Ribulose.5.phosphate" 1.90652000398613
"160711-51" "plasmaD7" "15-02-M7" "SED_ER" "SED" "ER" "Ribulose.5.phosphate" -0.214688239550855
"160711-52" "plasmaD21" "15-02-M26" "EX_ER" "EX" "ER" "Ribulose.5.phosphate" -0.928213074979853
"160711-53" "plasmaD7" "15-02-M27" "EX_ER" "EX" "ER" "Ribulose.5.phosphate" 1.42433548458235
"160711-54" "plasmaD7" "15-02-M23" "EX_ER" "EX" "ER" "Ribulose.5.phosphate" -1.64137222567814
"160711-55" "tumor" "15-02-M3" "SED_AL" "SED" "AL" "Ribulose.5.phosphate" 1.90652000398613
"160711-56" "plasmaD35" "15-02-M4" "SED_AL" "SED" "AL" "Ribulose.5.phosphate" -0.675629496145122
"160711-57" "plasmaD7" "15-02-M8" "SED_ER" "SED" "ER" "Ribulose.5.phosphate" 0.193087690395011
"160711-58" "plasmaD21" "15-02-M3" "SED_AL" "SED" "AL" "Ribulose.5.phosphate" -1.43015340635385
"160711-59" "plasmaD35" "15-02-M6" "SED_AL" "SED" "AL" "Ribulose.5.phosphate" -1.5830542349
"160711-62" "plasmaD7" "15-02-M18" "EX_AL" "EX" "AL" "Ribulose.5.phosphate" -1.5830542349
"160711-63" "plasmaD7" "15-02-M25" "EX_ER" "EX" "ER" "Ribulose.5.phosphate" -1.24248683026501
"160711-64" "plasmaD35" "15-02-M2" "SED_AL" "SED" "AL" "Ribulose.5.phosphate" -1.16984830591696
"160711-65" "plasmaD7" "15-02-M16" "EX_AL" "EX" "AL" "Ribulose.5.phosphate" 0.35667415299669
"160711-66" "plasmaD35" "15-02-M16" "EX_AL" "EX" "AL" "Ribulose.5.phosphate" -1.30786862356645
"160711-67" "plasmaD21" "15-02-M10" "SED_ER" "SED" "ER" "Ribulose.5.phosphate" -1.09272618484277
"160711-68" "plasmaD21" "15-02-M6" "SED_AL" "SED" "AL" "Ribulose.5.phosphate" -0.306660379162207
"160711-69" "plasmaD35" "15-02-M12" "SED_ER" "SED" "ER" "Ribulose.5.phosphate" 0.35667415299669
"160711-70" "plasmaD35" "15-02-M18" "EX_AL" "EX" "AL" "Ribulose.5.phosphate" 0.283407088893918
"160711-71" "plasmaD7" "15-02-M10" "SED_ER" "SED" "ER" "Ribulose.5.phosphate" -0.134882787048923
"160711-72" "plasmaD21" "15-02-M5" "SED_AL" "SED" "AL" "Ribulose.5.phosphate" -0.59219642473901
"160711-73" "plasmaD21" "15-02-M7" "SED_ER" "SED" "ER" "Ribulose.5.phosphate" -0.675629496145122
"160711-74" "plasmaD21" "15-02-M21" "EX_ER" "EX" "ER" "Ribulose.5.phosphate" 0.641989746181691
"160711-75" "plasmaD35" "15-02-M1" "SED_AL" "SED" "AL" "Ribulose.5.phosphate" -0.505115447726128
"160711-76" "plasmaD7" "15-02-M19" "EX_AL" "EX" "AL" "Ribulose.5.phosphate" 0.427273898494954
"160711-77" "tumor" "15-02-M11" "SED_ER" "SED" "ER" "Ribulose.5.phosphate" 2.60406065910263
"160711-78" "plasmaD7" "15-02-M12" "SED_ER" "SED" "ER" "Ribulose.5.phosphate" -0.59219642473901
"160711-79" "tumor" "15-02-M20" "EX_AL" "EX" "AL" "Ribulose.5.phosphate" 2.79098472028909
"160711-80" "tumor" "15-02-M4" "SED_AL" "SED" "AL" "Ribulose.5.phosphate" 1.90652000398613
"160711-81" "tumor" "15-02-M22" "EX_ER" "EX" "ER" "Ribulose.5.phosphate" 0.427273898494954
"160711-82" "tumor" "15-02-M5" "SED_AL" "SED" "AL" "Ribulose.5.phosphate" 3.47821958688297
"160711-83" "tumor" "15-02-M13" "SED_ER" "SED" "ER" "Ribulose.5.phosphate" 0.904796693311615
"160711-84" "plasmaD21" "15-02-M15" "EX_AL" "EX" "AL" "Ribulose.5.phosphate" -1.87424879441383
"160711-85" "plasmaD35" "15-02-M19" "EX_AL" "EX" "AL" "Ribulose.5.phosphate" -0.505115447726128
"160711-86" "plasmaD21" "15-02-M24" "EX_ER" "EX" "ER" "Ribulose.5.phosphate" -1.8031686522108
"160711-87" "plasmaD35" "15-02-M23" "EX_ER" "EX" "ER" "Ribulose.5.phosphate" -0.762614582127846
"160711-88" "tumor" "15-02-M19" "EX_AL" "EX" "AL" "Ribulose.5.phosphate" -1.8031686522108
"160711-89" "plasmaD7" "15-02-M21" "EX_ER" "EX" "ER" "Ribulose.5.phosphate" -0.0450908447585507
"160711-90" "tumor" "15-02-M1" "SED_AL" "SED" "AL" "Ribulose.5.phosphate" -0.214688239550855
"160711-91" "plasmaD7" "15-02-M20" "EX_AL" "EX" "AL" "Ribulose.5.phosphate" -1.87424879441383
"160711-92" "plasmaD35" "15-02-M13" "SED_ER" "SED" "ER" "Ribulose.5.phosphate" 2.32986170965301
"160711-93" "plasmaD7" "15-02-M6" "SED_AL" "SED" "AL" "Ribulose.5.phosphate" -0.59219642473901
"160711-94" "plasmaD21" "15-02-M1" "SED_AL" "SED" "AL" "Ribulose.5.phosphate" -0.403505836169958
"160711-95" "plasmaD21" "15-02-M2" "SED_AL" "SED" "AL" "Ribulose.5.phosphate" -0.870107505197638
"160711-96" "plasmaD21" "15-02-M23" "EX_ER" "EX" "ER" "Ribulose.5.phosphate" -1.16984830591696
"160711-10" "plasmaD35" "15-02-M22" "EX_ER" "EX" "ER" "Ribose.5.phosphate" 0.324857144295897
"160711-101" "tumor" "15-02-M18" "EX_AL" "EX" "AL" "Ribose.5.phosphate" 1.80985882097828
"160711-102" "plasmaD7" "15-02-M1" "SED_AL" "SED" "AL" "Ribose.5.phosphate" -1.21524274817278
"160711-11" "plasmaD35" "15-02-M10" "SED_ER" "SED" "ER" "Ribose.5.phosphate" 1.25933973317782
"160711-12" "plasmaD35" "15-02-M11" "SED_ER" "SED" "ER" "Ribose.5.phosphate" 0.732777802519974
"160711-13" "plasmaD35" "15-02-M20" "EX_AL" "EX" "AL" "Ribose.5.phosphate" 0.433688337458628
"160711-14" "plasmaD35" "15-02-M3" "SED_AL" "SED" "AL" "Ribose.5.phosphate" 0.937390923467126
"160711-15" "plasmaD7" "15-02-M2" "SED_AL" "SED" "AL" "Ribose.5.phosphate" 0.817124580205376
"160711-16" "plasmaD35" "15-02-M24" "EX_ER" "EX" "ER" "Ribose.5.phosphate" 1.36331852880772
"160711-17" "tumor" "15-02-M16" "EX_AL" "EX" "AL" "Ribose.5.phosphate" 1.72701873950034
"160711-18" "plasmaD7" "15-02-M26" "EX_ER" "EX" "ER" "Ribose.5.phosphate" 0.324857144295897
"160711-19" "plasmaD21" "15-02-M12" "SED_ER" "SED" "ER" "Ribose.5.phosphate" -0.064037930927079
"160711-20" "tumor" "15-02-M23" "EX_ER" "EX" "ER" "Ribose.5.phosphate" 2.56449827777407
"160711-21" "plasmaD35" "15-02-M21" "EX_ER" "EX" "ER" "Ribose.5.phosphate" -0.577098668694168
"160711-22" "plasmaD35" "15-02-M27" "EX_ER" "EX" "ER" "Ribose.5.phosphate" 0.224626047461204
"160711-23" "plasmaD21" "15-02-M18" "EX_AL" "EX" "AL" "Ribose.5.phosphate" 0.817124580205376
"160711-24" "plasmaD7" "15-02-M24" "EX_ER" "EX" "ER" "Ribose.5.phosphate" -1.14244860083035
"160711-25" "plasmaD7" "15-02-M15" "EX_AL" "EX" "AL" "Ribose.5.phosphate" -0.663329134316397
"160711-26" "tumor" "15-02-M26" "EX_ER" "EX" "ER" "Ribose.5.phosphate" 1.18966360194804
"160711-27" "plasmaD35" "15-02-M26" "EX_ER" "EX" "ER" "Ribose.5.phosphate" -1.14244860083035
"160711-28" "plasmaD35" "15-02-M5" "SED_AL" "SED" "AL" "Ribose.5.phosphate" -0.154154803963637
"160711-29" "plasmaD7" "15-02-M22" "EX_ER" "EX" "ER" "Ribose.5.phosphate" 0.0091821651962889
"160711-32" "tumor" "15-02-M10" "SED_ER" "SED" "ER" "Ribose.5.phosphate" 2.41893216223306
"160711-33" "tumor" "15-02-M8" "SED_ER" "SED" "ER" "Ribose.5.phosphate" 0.732777802519974
"160711-34" "tumor" "15-02-M2" "SED_AL" "SED" "AL" "Ribose.5.phosphate" 1.04941520582378
"160711-35" "plasmaD21" "15-02-M11" "SED_ER" "SED" "ER" "Ribose.5.phosphate" -0.39627966084754
"160711-36" "tumor" "15-02-M12" "SED_ER" "SED" "ER" "Ribose.5.phosphate" 1.63468909448432
"160711-37" "plasmaD21" "15-02-M13" "SED_ER" "SED" "ER" "Ribose.5.phosphate" -0.246605179533042
"160711-38" "plasmaD35" "15-02-M15" "EX_AL" "EX" "AL" "Ribose.5.phosphate" -0.577098668694168
"160711-39" "plasmaD21" "15-02-M4" "SED_AL" "SED" "AL" "Ribose.5.phosphate" 0.526152705111641
"160711-40" "plasmaD7" "15-02-M4" "SED_AL" "SED" "AL" "Ribose.5.phosphate" 0.526152705111641
"160711-41" "plasmaD35" "15-02-M7" "SED_ER" "SED" "ER" "Ribose.5.phosphate" -0.724020987055119
"160711-42" "plasmaD35" "15-02-M25" "EX_ER" "EX" "ER" "Ribose.5.phosphate" -1.14244860083035
"160711-43" "plasmaD21" "15-02-M25" "EX_ER" "EX" "ER" "Ribose.5.phosphate" -0.479444485541795
"160711-44" "plasmaD7" "15-02-M5" "SED_AL" "SED" "AL" "Ribose.5.phosphate" -0.154154803963637
"160711-45" "tumor" "15-02-M24" "EX_ER" "EX" "ER" "Ribose.5.phosphate" 1.80985882097828
"160711-46" "tumor" "15-02-M7" "SED_ER" "SED" "ER" "Ribose.5.phosphate" 1.25933973317782
"160711-47" "plasmaD35" "15-02-M8" "SED_ER" "SED" "ER" "Ribose.5.phosphate" -1.14244860083035
"160711-48" "tumor" "15-02-M6" "SED_AL" "SED" "AL" "Ribose.5.phosphate" 1.04941520582378
